Year,Airport Code,Airport Name,City Name,State Name,Average Fare ($),
1997,ATT,Atmautluak Airport,Atmautluak,AK,708.00,
1997,AUK,Alakanuk Airport,Alakanuk,AK,584.00,
1997,BDR,Bridgeport Sikorsky,Bridgeport,CT,313.81,
1997,BEH,Southwest Michigan Regional,Benton Harbor/St. Joseph,MI,291.49,
1997,BIC,Big Creek Airport,Big Creek,AK,465.25,
1997,BKC,Buckland Airport,Buckland,AK,706.00,
1997,BKX,Brookings Regional,Brookings,SD,298.90,
1997,BLF,Mercer County,Princeton/Bluefield,WV,495.55,
1997,BMG,Monroe County,Bloomington,IN,321.00,
1997,BTI,Barter Island Airport,Barter Island,AK,651.33,
1997,BTT,Bettles Airport,Bettles,AK,440.00,
1997,BWD,Brownwood Regional,Brownwood,TX,432.83,
1997,CBE,Greater Cumberland Regional,Cumberland,MD,495.63,
1997,CFA,Coffee Point Airport,Coffee Point,AK,293.00,
1997,CGA,Craig Seaplane Base,Craig,AK,608.36,
1997,CGX,Meigs Field,Chicago,IL,234.00,
1997,CHI,Chicago Metropolitan Area,Chicago,IL,393.44,
1997,CIC,Chico Regional,Chico,CA,358.66,
1997,CIK,Chalkyitsik Airport,Chalkyitsik,AK,422.00,
1997,CLD,McClellan-Palomar,Carlsbad,CA,388.45,
1997,CLM,William R. Fairchild International,Port Angeles,WA,240.44,
1997,CLP,Clarks Point Airport,Clarks Point,AK,319.00,
1997,CYF,Chefornak Airport,Chefornak,AK,610.33,
1997,CZF,Cape Romanzof LRRS,Cape Romanzof,AK,326.00,
1997,DNV,Vermilion Regional,Danville,IL,340.57,
1997,DRG,Deering Airport,Deering,AK,532.33,
1997,DTT,Detroit Metropolitan Area,Detroit,MI,337.44,
1997,EAA,Eagle Airport,Eagle,AK,436.00,
1997,EEK,Eek Airport,Eek,AK,966.00,
1997,EEN,Dillant Hopkins,Keene,NH,458.29,
1997,EFD,Ellington,Houston,TX,378.28,
1997,EGX,Egegik Airport,Egegik,AK,423.50,
1997,ELI,Elim Airport,Elim,AK,670.00,
1997,ELY,Ely Airport/Yelland Field,Ely,NV,435.13,
1997,ESF,Esler Regional,Alexandria,LA,388.25,
1997,FHU,Sierra Vista Municipal-Libby AAF,Fort Huachuca,AZ,310.21,
1997,FKL,Venango Regional,Franklin/Oil City,PA,426.84,
1997,FMN,Four Corners Regional,Farmington,NM,310.18,
1997,FNL,Northern Colorado Regional,Fort Collins/Loveland,CO,491.97,
1997,FOE,Topeka Regional,Topeka,KS,155.66,
1997,FRM,Fairmont Municipal,Fairmont,MN,279.25,
1997,FTW,Fort Worth Meacham International,Dallas/Fort Worth,TX,106.10,
1997,FYU,Fort Yukon Airport,Fort Yukon,AK,297.75,
1997,FYV,Drake Field,Fayetteville,AR,384.72,
1997,GAL,Edward G. Pitka Sr.,Galena,AK,665.93,
1997,GAM,Gambell Airport,Gambell,AK,658.89,
1997,GBD,Great Bend Municipal,Great Bend,KS,341.66,
1997,GCN,Grand Canyon National Park,Grand Canyon,AZ,274.20,
1997,GLD,Renner Field Goodland Municipal,Goodland,KS,424.43,
1997,GLV,Golovin Airport,Golovin,AK,625.00,
1997,GNU,Goodnews,Goodnews Bay,AK,391.50,
1997,GON,Groton-New London,New London/Groton,CT,338.58,
1997,GPZ,Grand Rapids/Itasca County-Gordon Newstrom Field,Grand Rapids,MN,389.39,
1997,GUP,Gallup Municipal,Gallup,NM,340.60,
1997,GYY,Gary/Chicago International,Gary,IN,113.69,
1997,HAR,Capital City,Harrisburg,PA,224.00,
1997,HCR,Holy Cross Airport,Holy Cross,AK,495.00,
1997,HII,Lake Havasu City Airport,Lake Havasu City,AZ,247.32,
1997,HKY,Hickory Regional,Hickory,NC,483.25,
1997,HNM,Hana Airport,Hana,HI,59.00,
1997,HON,Huron Regional,Huron,SD,338.05,
1997,HPB,Hooper Bay Airport,Hooper Bay,AK,502.38,
1997,HSL,Huslia Airport,Huslia,AK,435.00,
1997,HUF,Terre Haute Regional,Terre Haute,IN,403.60,
1997,HYG,Hydaburg Seaplane Base,Hydaburg,AK,692.67,
1997,HYL,Hollis Seaplane Base,Hollis,AK,324.00,
1997,IAN,Bob Baker Memorial,Kiana,AK,675.67,
1997,IFP,Laughlin/Bullhead International,Bullhead City,AZ,210.86,
1997,IGM,Kingman Airport,Kingman,AZ,219.73,
1997,ILE,Skylark Field,Killeen,TX,334.35,
1997,ILI,Iliamna Airport,Iliamna,AK,412.00,
1997,INT,Smith Reynolds,Winston-Salem,NC,397.91,
1997,IPT,Williamsport Regional,Williamsport,PA,363.61,
1997,ISN,Sloulin Field International,Williston,ND,485.36,
1997,ISO,Kinston Regional Jetport at Stallings Field,Kinston,NC,372.90,
1997,IYK,Inyokern Airport,Inyokern,CA,375.59,
1997,JHW,Chautauqua County/Jamestown,Jamestown,NY,417.08,
1997,JON,Johnston Atoll,Johnston Island,TT,302.34,
1997,KAE,Kake Seaplane Base,Kake,AK,548.44,
1997,KAL,Kaltag Airport,Kaltag,AK,694.40,
1997,KCC,Coffman Cove Seaplane Base,Coffman Cove,AK,254.50,
1997,KCG,Chignik Bay Airport,Chignik Bay,AK,776.20,
1997,KCL,Chignik Lagoon Airport,Chignik Lagoon,AK,434.00,
1997,KEK,Ekwok Airport,Ekwok,AK,661.00,
1997,KGK,Koliganek Airport,Koliganek,AK,831.00,
1997,KKH,Kongiganak Airport,Kongiganak,AK,572.67,
1997,KKI,Akiachak Airport,Akiachak,AK,629.67,
1997,KKU,Ekuk Airport,Ekuk,AK,481.00,
1997,KLG,Kalskag Airport,Kalskag,AK,301.00,
1997,KLL,Levelock Airport,Levelock,AK,1130.00,
1997,KLN,Larsen Bay Airport,Larsen Bay,AK,452.00,
1997,KLW,Klawock Airport,Klawock,AK,684.50,
1997,KMO,Manokatak Seaplane Base,Manokotak,AK,661.00,
1997,KNW,New Stuyahok Airport,New Stuyahok,AK,516.67,
1997,KPC,Port Clarence CGS,Port Clarence,AK,1013.00,
1997,KPN,Kipnuk Airport,Kipnuk,AK,380.73,
1997,KQA,Akutan Airport,Akutan,AK,675.97,
1997,KSM,St. Mary's Airport,St. Mary's,AK,678.00,
1997,KTB,Thorne Bay Seaplane Base,Thorne Bay,AK,526.13,
1997,KVC,King Cove Airport,King Cove,AK,282.00,
1997,KVL,Kivalina Airport,Kivalina,AK,474.29,
1997,KWK,Kwigillingok Airport,Kwigillingok,AK,447.17,
1997,KWN,Quinhagak Airport,Quinhagak,AK,769.00,
1997,KWT,Kwethluk Airport,Kwethluk,AK,259.00,
1997,LAA,Southeast Colorado Regional,Lamar,CO,351.91,
1997,LAF,Purdue University,Lafayette,IN,412.20,
1997,LAM,Los Alamos Airport,Los Alamos,NM,236.80,
1997,LMT,Crater Lake Klamath Regional,Klamath Falls,OR,385.29,
1997,LRU,Las Cruces International,Las Cruces,NM,206.29,
1997,LWT,Lewistown Municipal,Lewistown,MT,488.10,
1997,LYU,Ely Municipal,Ely,MN,289.85,
1997,MCE,Merced Yosemite Regional,Merced,CA,377.62,
1997,MCG,McGrath Airport,McGrath,AK,513.27,
1997,MIE,Delaware County Regional,Muncie/Anderson/Newcastle,IN,269.50,
1997,MLL,Marshall Don Hunter Sr.,Marshall,AK,530.00,
1997,MLS,Frank Wiley Field,Miles City,MT,622.89,
1997,MNT,Minto Al Wright,Minto,AK,232.00,
1997,MOD,Modesto City-County-Harry Sham Field,Modesto,CA,368.79,
1997,MOU,Mountain Village Airport,Mountain Village,AK,488.00,
1997,MTH,The Florida Keys Marathon International,Marathon,FL,290.10,
1997,MTM,Metlakatala,Metlakatla,AK,486.14,
1997,MTO,Coles County Memorial,Mattoon/Charleston,IL,535.38,
1997,MVN,Mount Vernon Airport,Mount Vernon,IL,569.25,
1997,MWH,Grant County International,Moses Lake,WA,248.81,
1997,MYU,Mekoryuk Airport,Mekoryuk,AK,599.88,
1997,NKI,Naukiti Airport,Naukiti,AK,468.00,
1997,NME,Nightmute Airport,Nightmute,AK,453.00,
1997,NUI,Nuiqsut Airport,Nuiqsut,AK,737.40,
1997,NUL,Nulato Airport,Nulato,AK,515.00,
1997,NYC,New York City Metropolitan Area,New York,NY,541.01,
1997,OBU,Kobuk Airport,Kobuk,AK,528.00,
1997,ODW,A.J. Eisenberg,Oak Harbor,WA,331.69,
1997,OFK,Norfolk Regional/Karl Stefan Memorial Field,Norfolk,NE,371.38,
1997,OLH,Old Harbor Airport,Old Harbor,AK,636.00,
1997,OOK,Toksook Bay,Toksook,AK,494.87,
1997,ORL,Exec,Orlando,FL,194.67,
1997,ORV,Robert/Bob/Curtis Memorial,Noorvik,AK,596.40,
1997,OSH,Wittman Regional,Oshkosh,WI,371.74,
1997,OTM,Ottumwa Regional,Ottumwa,IA,319.63,
1997,OXR,Oxnard,Oxnard/Ventura,CA,309.75,
1997,PFN,Bay County,Panama City,FL,410.93,
1997,PHO,Point Hope Airport,Point Hope,AK,705.05,
1997,PIP,Pilot Point Airport,Pilot Point,AK,298.00,
1997,PIZ,Point Lay LRRS,Point Lay,AK,588.50,
1997,PKA,Napaskiak Airport,Napaskiak,AK,243.50,
1997,PLB,Clinton County,Plattsburgh,NY,390.88,
1997,PMD,Palmdale USAF Plant 42,Palmdale,CA,440.92,
1997,PNC,Ponca City Regional,Ponca City,OK,423.26,
1997,POU,Hudson Valley Regional,Poughkeepsie,NY,468.75,
1997,PTH,Port Heiden Airport,Port Heiden,AK,518.00,
1997,PTU,Platinum Airport,Platinum,AK,358.00,
1997,RBY,Ruby Airport,Ruby,AK,385.00,
1997,RCE,Roche Harbor Airport,Roche Harbor,WA,144.00,
1997,RDG,Reading Regional/Carl A Spaatz Field,Reading,PA,360.87,
1997,RMP,Rampart Airport,Rampart,AK,135.00,
1997,RSH,Russian Mission Airport,Russian Mission,AK,398.00,
1997,RUI,Sierra Blanca Regional,Ruidoso,NM,720.57,
1997,RWI,Rocky Mount-Wilson Regional,Rocky Mount,NC,436.94,
1997,SAC,Sacramento Executive,Sacramento,CA,384.00,
1997,SCM,Scammon Bay Airport,Scammon Bay,AK,560.33,
1997,SHG,Shungnak Airport,Shungnak,AK,824.00,
1997,SHH,Shishmaref Airport,Shishmaref,AK,764.71,
1997,SKK,Shaktoolik Airport,Shaktoolik,AK,675.00,
1997,SMK,St. Michael Airport,St. Michael,AK,736.33,
1997,SNP,St. Paul Island,St. Paul,AK,3580.70,
1997,SOP,Moore County,Pinehurst/Southern Pines,NC,358.89,
1997,SPW,Spencer Municipal,Spencer,IA,371.14,
1997,SQI,Whiteside County-Jos H. Bittorf Field,Sterling/Rockfalls,IL,354.83,
1997,SSM,Sault Ste. Marie Metropolitan Area,Sault Ste. Marie,MI,532.60,
1997,STG,St. George Island Airport,St. George Island,AK,909.83,
1997,SVA,Savoonga Airport,Savoonga,AK,337.50,
1997,SVC,Grant County,Silver City/Hurley,NM,273.78,
1997,SVS,Stevens Village Airport,Stevens Village,AK,412.00,
1997,SWD,Seward Airport,Seward,AK,508.86,
1997,TAL,Ralph M Calhoun Memorial,Tanana,AK,348.00,
1997,TCL,Tuscaloosa National,Tuscaloosa,AL,346.35,
1997,TKE,Tenakee Airport,Tenakee,AK,512.00,
1997,TKI,Tokeen Airport,Tokeen,AK,508.00,
1997,TNC,Tin City LRRS,Tin City,AK,375.33,
1997,TNK,Tununak Airport,Tununak,AK,448.00,
1997,TOG,Togiak Airport,Togiak,AK,496.20,
1997,TWA,Twin Hills Airport,Twin Hills,AK,556.00,
1997,UCA,Oneida County,Utica/Rome,NY,353.91,
1997,VAK,Chevak Airport,Chevak,AK,480.60,
1997,VIS,Visalia Municipal,Visalia,CA,421.50,
1997,WAS,Washington DC Metropolitan Area,Washington,DC,207.33,
1997,WBB,Stebbins Airport,Stebbins,AK,552.00,
1997,WBQ,Beaver Airport,Beaver,AK,388.00,
1997,WDG,Enid Woodring Regional,Enid,OK,414.52,
1997,WHD,Hyder Seaplane Base,Hyder,AK,828.00,
1997,WLK,Selawik Airport,Selawik,AK,505.71,
1997,WMH,Baxter County,Mountain Home,AR,479.13,
1997,WMO,White Mountain Airport,White Mountain,AK,462.00,
1997,WRL,Worland Municipal,Worland,WY,439.33,
1997,WTK,Noatak Airport,Noatak,AK,758.33,
1997,WTL,Tuntutuliak Airport,Tuntutuliak,AK,411.50,
1997,WWT,Mertarvik,Newtok,AK,511.00,
1997,YKN,Chan Gurney Municipal,Yankton,SD,365.11,
1997,YNG,Youngstown-Warren Regional,Youngstown/Warren,OH,290.48,
1996,LAX,Los Angeles International,Los Angeles,CA,288.90,
1996,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,343.18,
1996,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,297.38,
1996,DEN,Denver International,Denver,CO,341.70,
1996,EWR,Newark Liberty International,Newark,NJ,363.28,
1996,BOS,Logan International,Boston,MA,359.52,
1996,SEA,Seattle/Tacoma International,Seattle,WA,259.38,
1996,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,386.70,
1996,MCO,Orlando International,Orlando,FL,245.28,
1996,SFO,San Francisco International,San Francisco,CA,349.77,
1996,PHX,Phoenix Sky Harbor International,Phoenix,AZ,184.78,
1996,LGA,LaGuardia,New York-La Guardia,NY,352.12,
1996,JFK,John F. Kennedy International,New York-JFK,NY,365.06,
1996,LAS,Harry Reid International,Las Vegas,NV,131.43,
1996,MSP,Minneapolis-St Paul International,Minneapolis,MN,420.22,
1996,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,341.83,
1996,PHL,Philadelphia International,Philadelphia,PA,371.26,
1996,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,237.69,
1996,SAN,San Diego International,San Diego,CA,231.44,
1996,DTW,Detroit Metro Wayne County,Detroit,MI,303.64,
1996,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,338.45,
1996,TPA,Tampa International,Tampa,FL,240.51,
1996,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,261.34,
1996,AUS,Austin - Bergstrom International,Austin,TX,201.49,
1996,MIA,Miami International,Miami,FL,284.24,
1996,PDX,Portland International,Portland,OR,235.43,
1996,BNA,Nashville International,Nashville,TN,224.33,
1996,SLC,Salt Lake City International,Salt Lake City,UT,188.08,
1996,CLT,Charlotte Douglas International,Charlotte,NC,418.49,
1996,RDU,Raleigh-Durham International,Raleigh/Durham,NC,339.88,
1996,SMF,Sacramento International,Sacramento,CA,205.04,
1996,HNL,Daniel K Inouye International,Honolulu,HI,115.00,
1996,MDW,Chicago Midway International,Chicago-Midway,IL,129.80,
1996,STL,St Louis Lambert International,St. Louis,MO,247.75,
1996,SJC,Norman Y. Mineta San Jose International,San Jose,CA,225.19,
1996,IAD,Washington Dulles International,Washington-Dulles,DC,408.64,
1996,MCI,Kansas City International,Kansas City,MO,202.00,
1996,SNA,John Wayne Airport-Orange County,Santa Ana,CA,309.39,
1996,DAL,Dallas Love Field,Dallas-Love Field,TX,74.48,
1996,CLE,Cleveland-Hopkins International,Cleveland,OH,293.35,
1996,OAK,Metro Oakland International,Oakland,CA,150.81,
1996,IND,Indianapolis International,Indianapolis,IN,249.91,
1996,MSY,Louis Armstrong New Orleans International,New Orleans,LA,189.37,
1996,SAT,San Antonio International,San Antonio,TX,184.56,
1996,PIT,Pittsburgh International,Pittsburgh,PA,370.19,
1996,SJU,Luis Munoz Marin International,San Juan,PR,271.91,
1996,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,415.30,
1996,CMH,John Glenn Columbus International,Columbus,OH,251.20,
1996,HOU,William P Hobby,Houston-Hobby,TX,120.54,
1996,BDL,Bradley International,Hartford,CT,381.43,
1996,RSW,Southwest Florida International,Fort Myers,FL,256.93,
1996,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,278.16,
1996,JAX,Jacksonville International,Jacksonville,FL,301.24,
1996,ONT,Ontario International,Ontario,CA,202.19,
1996,MKE,General Mitchell International,Milwaukee,WI,319.20,
1996,BUR,Bob Hope,Burbank,CA,136.27,
1996,RIC,Richmond International,Richmond,VA,438.31,
1996,OMA,Eppley Airfield,Omaha,NE,222.68,
1996,CHS,Charleston AFB/International,Charleston,SC,346.88,
1996,BUF,Buffalo Niagara International,Buffalo,NY,349.52,
1996,MEM,Memphis International,Memphis,TN,342.81,
1996,BOI,Boise Air Terminal,Boise,ID,217.57,
1996,ORF,Norfolk International,Norfolk,VA,339.03,
1996,ABQ,Albuquerque International Sunport,Albuquerque,NM,162.54,
1996,SDF,Louisville Muhammad Ali International,Louisville,KY,223.52,
1996,OGG,Kahului Airport,Kahului,HI,53.17,
1996,ANC,Ted Stevens Anchorage International,Anchorage,AK,327.43,
1996,OKC,Will Rogers World,Oklahoma City,OK,195.46,
1996,GRR,Gerald R. Ford International,Grand Rapids,MI,368.18,
1996,ELP,El Paso International,El Paso,TX,152.53,
1996,GEG,Spokane International,Spokane,WA,200.04,
1996,PVD,Rhode Island Tf Green International,Providence,RI,342.66,
1996,RNO,Reno/Tahoe International,Reno,NV,151.04,
1996,TUS,Tucson International,Tucson,AZ,235.64,
1996,DSM,Des Moines International,Des Moines,IA,320.05,
1996,LGB,Long Beach Airport,Long Beach,CA,193.45,
1996,SYR,Syracuse Hancock International,Syracuse,NY,378.32,
1996,TUL,Tulsa International,Tulsa,OK,196.22,
1996,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,278.52,
1996,SAV,Savannah/Hilton Head International,Savannah,GA,309.19,
1996,ALB,Albany International,Albany,NY,408.70,
1996,ROC,Frederick Douglass Grtr Rochester International,Rochester,NY,389.65,
1996,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,242.48,
1996,HPN,Westchester County,White Plains,NY,503.20,
1996,KOA,Ellison Onizuka Kona International at Keahole,Kona,HI,49.46,
1996,TYS,McGhee Tyson,Knoxville,TN,408.27,
1996,GSP,Greenville-Spartanburg International,Greer,SC,393.98,
1996,PNS,Pensacola International,Pensacola,FL,335.79,
1996,MYR,Myrtle Beach International,Myrtle Beach,SC,250.03,
1996,LIH,Lihue Airport,Lihue,HI,40.83,
1996,FAT,Fresno Yosemite International,Fresno,CA,330.26,
1996,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,204.74,
1996,COS,City of Colorado Springs Municipal,Colorado Springs,CO,172.20,
1996,PWM,Portland International Jetport,Portland,ME,402.94,
1996,MSN,Dane County Regional-Truax Field,Madison,WI,375.50,
1996,AVL,Asheville Regional,Asheville,NC,378.68,
1996,BZN,Bozeman Yellowstone International,Bozeman,MT,409.14,
1996,PSP,Palm Springs International,Palm Springs,CA,340.93,
1996,PIE,St Pete Clearwater International,St. Petersburg,FL,149.52,
1996,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,293.67,
1996,GSO,Piedmont Triad International,Greensboro/High Point,NC,390.84,
1996,EUG,Mahlon Sweet Field,Eugene,OR,319.56,
1996,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,395.41,
1996,MDT,Harrisburg International,Harrisburg,PA,427.31,
1996,HVN,Tweed New Haven,New Haven,CT,379.19,
1996,FSD,Joe Foss Field,Sioux Falls,SD,314.97,
1996,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,442.17,
1996,MHT,Manchester Boston Regional,Manchester,NH,411.76,
1996,ISP,Long Island MacArthur,Islip,NY,287.92,
1996,BTV,Burlington International,Burlington,VT,409.36,
1996,VPS,Eglin AFB Destin Fort Walton Beach,Valparaiso,FL,382.38,
1996,MAF,Midland International Air and Space Port,Midland/Odessa,TX,126.04,
1996,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,355.50,
1996,LEX,Blue Grass,Lexington,KY,361.82,
1996,ITO,Hilo International,Hilo,HI,41.66,
1996,SGF,Springfield-Branson National,Springfield,MO,362.95,
1996,ILM,Wilmington International,Wilmington,NC,387.24,
1996,MFE,McAllen International,Mission/McAllen/Edinburg,TX,262.21,
1996,DAY,James M Cox/Dayton International,Dayton,OH,373.67,
1996,SBA,Santa Barbara Municipal,Santa Barbara,CA,367.07,
1996,ATW,Appleton International,Appleton,WI,418.30,
1996,FAR,Hector International,Fargo,ND,379.51,
1996,CAE,Columbia Metropolitan,Columbia,SC,334.17,
1996,RDM,Roberts Field,Bend/Redmond,OR,297.85,
1996,ABE,Lehigh Valley International,Allentown/Bethlehem/Easton,PA,451.73,
1996,LBB,Lubbock Preston Smith International,Lubbock,TX,123.98,
1996,FAI,Fairbanks International,Fairbanks,AK,272.56,
1996,CHA,Lovell Field,Chattanooga,TN,420.91,
1996,MFR,Rogue Valley International - Medford,Medford,OR,327.01,
1996,PSC,Tri Cities,Pasco/Kennewick/Richland,WA,401.23,
1996,HRL,Valley International,Harlingen/San Benito,TX,127.35,
1996,SBN,South Bend International,South Bend,IN,339.41,
1996,BQN,Rafael Hernandez,Aguadilla,PR,195.69,
1996,ACY,Atlantic City International,Atlantic City,NJ,137.88,
1996,FWA,Fort Wayne International,Fort Wayne,IN,365.50,
1996,MSO,Missoula Montana,Missoula,MT,393.62,
1996,TTN,Trenton Mercer,Trenton,NJ,79.37,
1996,BIL,Billings Logan International,Billings,MT,369.72,
1996,CAK,Akron-Canton Regional,Akron,OH,345.99,
1996,STT,Cyril E King,Charlotte Amalie,VI,240.37,
1996,PIA,General Downing - Peoria International,Peoria,IL,402.00,
1996,TLH,Tallahassee International,Tallahassee,FL,370.60,
1996,FCA,Glacier Park International,Kalispell,MT,354.07,
1996,AMA,Rick Husband Amarillo International,Amarillo,TX,150.19,
1996,FNT,Bishop International,Flint,MI,343.75,
1996,BLI,Bellingham International,Bellingham,WA,256.15,
1996,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,314.87,
1996,GRB,Green Bay Austin Straubel International,Green Bay,WI,387.08,
1996,ROA,Roanoke Blacksburg Regional,Roanoke,VA,414.08,
1996,CRP,Corpus Christi International,Corpus Christi,TX,173.92,
1996,BGR,Bangor International,Bangor,ME,340.13,
1996,TVC,Cherry Capital,Traverse City,MI,373.61,
1996,CHO,Charlottesville Albemarle,Charlottesville,VA,409.54,
1996,SHV,Shreveport Regional,Shreveport,LA,334.11,
1996,JAC,Jackson Hole,Jackson,WY,432.40,
1996,STS,Charles M. Schulz - Sonoma County,Santa Rosa,CA,358.17,
1996,AGS,Augusta Regional at Bush Field,Augusta,GA,450.19,
1996,SBP,San Luis County Regional,San Luis Obispo,CA,363.14,
1996,RAP,Rapid City Regional,Rapid City,SD,373.99,
1996,DAB,Daytona Beach International,Daytona Beach,FL,288.03,
1996,MLI,Quad Cities International,Moline,IL,365.71,
1996,BIS,Bismarck Municipal,Bismarck/Mandan,ND,366.42,
1996,IDA,Idaho Falls Regional,Idaho Falls,ID,379.73,
1996,GNV,Gainesville Regional,Gainesville,FL,418.32,
1996,EYW,Key West International,Key West,FL,288.93,
1996,JNU,Juneau International,Juneau,AK,312.57,
1996,MOB,Mobile Regional,Mobile,AL,355.15,
1996,GPT,Gulfport-Biloxi International,Gulfport/Biloxi,MS,342.44,
1996,GJT,Grand Junction Regional,Grand Junction,CO,355.72,
1996,MLB,Melbourne Orlando International,Melbourne,FL,327.73,
1996,LFT,Lafayette Regional Paul Fournet Field,Lafayette,LA,322.45,
1996,TRI,Tri Cities,Bristol/Johnson City/Kingsport,TN,416.22,
1996,MRY,Monterey Regional,Monterey,CA,388.69,
1996,BRO,Brownsville South Padre Island International,Brownsville,TX,271.71,
